estudiante_id,asignatura_id,nota,fecha
18597705-0907-437b-9836-9fd335524be7,9687d338-a520-4664-81ab-3a3799f182f1,1.6,2024-10-25
922c2fd8-5f43-489d-aa1d-96c90a385904,412e1d46-9877-4221-9a36-cd8db3dcd7cb,1.3,2024-11-20
f81f6878-7093-4101-b997-5b0ba2a261a3,336b8224-e6e4-4535-ad3c-aee2da19f870,4.6,2025-04-19
d8f6342f-4a5d-446c-a2f0-585df9abab35,eae6b612-d91f-48a1-9dd5-37bd74d5ccca,4.5,2024-07-05
9f878126-5fda-4da5-9afd-cd933b68a607,82367431-321d-43b1-a1f7-f3f5815263d3,3.8,2024-10-02
53ae550f-9b7f-431a-9e52-1db59f0fc3b4,49f6588f-7f99-46fc-b66d-3caeaac914ec,2.6,2025-06-03
4c355d2d-0eb7-42fb-a8f4-4f0f4ffc887d,ef3e11bf-efef-4e80-9da0-b6b0f1414136,1.7,2024-09-06
4027bf37-e813-40b7-835e-33db5a9274a5,15a5eb2d-1bd6-44a2-bdd4-545123b7528e,1.6,2025-05-18
c4f35d4c-ea6f-43c3-9ab5-15640c124842,2c5fdb2f-5ada-42aa-a95d-41b6135cc830,4.0,2025-04-26
cfa21f60-2e78-436b-9401-14b337949c27,7ddf60c7-8bf6-4d87-9adc-ec017340c6f9,4.9,2024-06-08
d0828cb1-7db3-438a-b0e7-dda7281f88dd,8481eca0-d8c0-491c-918f-83c7794424e0,2.7,2024-10-19
3a42d1be-aa3f-4ab5-9139-7710df9337e6,1635d257-281f-4bfe-bb3f-02916b213539,3.2,2025-01-07
35c4f2f8-a9ab-464f-aefb-f2bff59a97c6,7730fc9b-0f4d-46e2-8e50-e2d8bb38c2b3,3.8,2024-09-13
e2fe5596-3ea1-432a-a56a-103ff6f736fb,206008ac-aa71-4554-8ff4-895563df2cfe,4.0,2024-10-17
2c6f468b-a8e5-4be9-80c2-956b822bf4d6,5c1907b1-ede8-40a3-82b6-fef45ead1a4f,2.7,2025-03-24
e4e46f41-1aca-4396-a618-0e8b8eb365c5,660d8535-0cbc-429c-96a3-581bd6ba5390,4.7,2024-11-19
df04bffb-cf8b-4d40-a8f4-40fa25a29577,6f329bca-b715-4cf5-b554-1050448d6ee7,2.6,2024-08-28
3e4d75cc-d358-45a9-bb1e-4ce0e0c1413c,a362d82b-de10-4f79-805e-a522059d9c12,4.0,2024-07-09
0831bd6e-bc4b-49df-8ec4-38156b502cc4,1f9dd748-f0ff-4e81-be34-a725639fadcc,2.6,2024-08-31
3bc0b79e-e3f1-4ac3-bf4c-38635b2fb337,19227d2a-a2b6-4b6e-90f2-a1c8d99de6aa,3.5,2024-10-18
48fc1a32-44ea-44a7-99c2-5743b15e4a91,ea29dd65-b721-4d44-ab92-63b4113ab7eb,4.1,2024-07-20
6d69dd45-26a8-47ff-8c3e-718e5c26914d,7b01a807-b05b-4460-98e8-a88cb21e8932,2.0,2024-08-14
331d093b-4576-4fbc-990a-19d8fadffa59,6c7824b7-a349-4082-aac0-01dcd0fb279f,2.7,2025-01-09
41d4d72a-db20-426e-aaa2-bcc5c1bace49,550bba42-0567-425e-b887-7852dd40e81c,3.7,2025-02-26
9b7b0795-d92a-4ce8-a7c9-69da62f07c83,431e23c0-ce01-4c7b-97ae-0350208137c1,3.0,2025-01-08
119e236f-b653-43da-93ed-5609daadb66a,714e5f1a-4236-4592-b8bf-2b8e7eb66b83,4.8,2025-02-13
e2abd211-ed41-4bda-8163-576b5a040e7b,0ba46677-b1e4-4240-8017-81bf74778632,1.6,2025-01-27
e904a281-86ab-4cb9-bdd6-7dc5d023d2f5,8dac45a3-f8cc-44db-bb82-7c9e83ea9c63,4.3,2025-01-10
08f1d06d-ff49-4cb9-a98f-55cd3922be5a,fd803335-d1fb-4883-8db7-235092347add,3.6,2025-01-25
ba215cbc-25b8-47c1-8e5a-02054bd6a8f0,42d9242f-b3d5-49eb-9c69-d2306bbd7e5e,1.2,2025-04-14
b08c9b02-01cd-485b-aa73-053eaac854ee,558916fb-c3fe-4bf8-84c4-126b8fb2f117,4.9,2025-02-20
ab0018fa-87c0-40ac-891f-06efce418741,b52f39e2-6e31-413b-acf0-ca6eb738cec7,1.3,2025-02-11
4bba4b39-e94a-4bdb-94ce-02152d7d0edb,0e1b8fc6-99ed-4237-b6d4-275734a7e7b6,1.6,2024-12-01
cd738a1f-d151-4890-addb-2c7a22b4d0f9,a8c6d6d7-5c66-4a3e-8953-082cf5e6101c,2.5,2024-07-20
ea3ef09d-3462-4965-a4df-fe488061a7ae,945c0ceb-3f73-4db8-b5f6-d4bcd4fc47fb,2.3,2024-06-18
eb85dabe-8e53-4d65-8852-08de488e89bd,1812b5a2-e334-44dd-ab50-07dbbce08d29,1.5,2024-08-10
2be3c203-fbbd-4b82-a38e-43537d8af17c,65ec09b7-ea63-4ab1-83d4-b6c40a5753c0,1.5,2024-07-10
31e040a4-d2f7-469e-bbe6-bd97846f46de,49040605-adfe-4cb4-85e2-6d1fbf3361ed,2.5,2025-03-15
ad2b0f0b-5abe-4e10-a24c-10f5b5ca180d,e5822358-df2e-43d6-988c-abff9e3403d9,1.8,2024-06-14
1dfe8d7c-876f-452e-838a-5762431a2de6,a173967e-2950-49d8-b2ec-b14ae4f08b82,3.1,2024-09-08
2d1d7d8f-70d3-4de5-a099-48451dbc7f51,2f9e60f9-f058-46f7-af6e-d498b47ef3e2,3.4,2025-01-11
db8f5bab-9db1-4f59-b984-0d1d84bba3c0,69b3d704-b237-4017-b5b9-02aae6586b1c,2.6,2024-07-25
aa272b88-fef9-473d-9c33-5f49c2eb97ad,448650a5-3988-47cf-a871-64cb9d416d7d,1.2,2025-03-22
57ca0a9a-1be4-42d6-b7d1-be6d86e0089e,ac006175-97f0-41cd-a400-cfd16be9ce49,1.9,2024-12-29
2a4ff421-0760-4070-92e2-60ba2691c38f,f183f3f4-1b41-42d2-8918-321d60f503e6,5.0,2024-10-25
fb2a61f8-8c37-4f05-b9a4-a6311fad896c,aea4b278-56ca-4fa5-8d82-84e6b557b8a5,2.5,2025-05-08
c44910f5-525d-4bb8-89bd-8ac7b51d81ff,966fb22e-3808-4c24-8aee-3913d5741e43,4.6,2025-05-31
c151d1af-d985-4170-90df-ccb11ae1c493,ce5ea6d5-9480-4808-ba1c-c54263220991,1.7,2024-08-06
9b7a0442-5870-499e-909f-cd4eced73c24,7db30b45-3c21-4a1f-818d-90bd40843d96,1.4,2025-01-15
db68ad25-0bd5-416a-b7fd-96d5f5e92243,4f91ccb9-3d7a-4645-a383-96700c2f113c,4.0,2024-08-10
6f7e8a40-76ca-4fae-ba60-20b9961e30e9,231219d7-ab1f-4c45-9176-eb4453522676,4.6,2024-08-25
5c54eb0d-b27a-479f-852d-d92e9b9cae0a,231219d7-ab1f-4c45-9176-eb4453522676,4.2,2024-10-19
d6d62f41-8639-4b29-b109-1825d02c68c5,d0776f4e-e847-4047-ab47-48096ffed62e,1.1,2025-05-08
4c19ebea-ac8a-4ac0-9ba5-1d1d44d437cc,e5cd0ebf-92fe-4a23-a1eb-07e4393d0438,4.3,2024-08-23
db8f5bab-9db1-4f59-b984-0d1d84bba3c0,761bbaa9-1057-4a5c-9a4a-79f172f46198,4.1,2024-11-02
1e93c312-2c42-4d3d-9400-1bd327da00d0,15129548-6155-4d91-9a70-8a205df15f25,2.5,2025-06-01
f296b8c1-a97e-4780-8878-f922bcb2e905,0aee05d1-812d-4ebc-baf9-792ebaa2771b,2.5,2025-05-27
beb6719d-3312-4b7d-a364-67809a65fe67,f52a5f03-6a53-401b-ac9e-6ec64dac0bbf,2.0,2024-12-04
8a7c6672-3303-4409-9da5-b5c260638aea,a344d64e-5297-466a-baf2-66b1fafad7c6,4.0,2025-05-31
c6e6bbc5-e5db-4691-b0d7-dc23a54e4efe,7deb4c1e-28a1-49fd-8cba-8cf8b407c2a5,3.7,2025-03-28
20de0c2d-9df7-4e58-9d54-d96af901f635,2faae481-6aa5-4aed-b7b0-bf67a0700df3,3.5,2025-03-11
74ff55cf-7ea2-4a31-879a-63edf64d0a0d,0c3cf4fd-6eb3-428d-baf9-eb247973b061,4.8,2025-05-17
8b8fcb94-2f76-4671-920d-4fb5381f99a7,114a9092-7321-4ec2-8884-62b87bfa3f75,4.4,2025-02-01
d10f3bf5-00f7-46e3-a089-38a1d68dced7,64ee13da-5189-4ef9-b5ea-e54065e93ea9,1.7,2024-10-22
2ee249eb-5a0c-43ff-93fe-2a1964b567c9,fe49a713-dbe1-4de1-89f1-630fe21e6bdc,4.9,2024-10-12
59469e81-c131-4fbf-a67f-ef0ced03ef10,03cbf30d-20d6-49a4-ace8-243010a479c1,1.3,2024-12-08
afce274a-5dc5-4e55-a4cf-ba53a879387b,d1d604e3-6c27-4cc0-bb6c-3d55845c3111,1.3,2024-09-23
422b30e9-922f-4c1c-8b39-f66a1223b933,61c5cf6f-ec7a-455f-a185-b1b8707697d6,1.2,2024-07-24
e1e1a87d-c2a7-4792-a1be-6f014aec1a56,88b6489b-ef2c-4457-8bd1-8edab54eac2d,2.7,2024-10-27
c014fa08-10a7-4730-8987-4b324ec775cd,d3369ff2-410e-491f-9a5a-2366aec29494,3.8,2024-07-17
508f5878-3852-48ef-a2d4-9868fe698bfa,8d299016-a807-4942-8747-02fafa2598e5,3.4,2025-03-17
db802f9b-f84f-4d96-b9fb-8be128e6b448,15a5eb2d-1bd6-44a2-bdd4-545123b7528e,3.9,2025-05-21
c908e9f5-a91c-4e4a-a5a0-5ee7fa137a48,e909b173-69cc-47fe-a181-dde9cdeecdf0,4.0,2024-07-20
b48a9dde-882a-412d-a4b8-808b92d3ca84,b7031c99-87ee-4551-bed6-21f12c0d9868,4.1,2025-02-08
f7eee376-97ea-49ab-9c70-21c7739e337d,a73bd406-52cc-4369-8786-71b14520c45a,2.1,2024-09-15
270dfcc8-94da-4bf9-b3f3-b73b4207e995,097d54bf-18f3-4734-8ec6-64660058fcf5,3.2,2024-08-01
74e3b24f-ed77-47ec-8fc1-cb24ec4f997e,6c06f7d7-9fcc-4ca3-b4f2-638448677fbb,4.9,2025-06-05
d9ab9c07-266c-4f0b-85fd-77e7ec126895,8f9fff58-2b55-4af2-927c-16d8216ddde7,4.8,2024-11-07
7df8f234-1821-4429-9478-4ebffeb0c3e7,9b478f77-c850-4fc0-b2cd-bbda55458229,3.3,2024-08-04
e4e46f41-1aca-4396-a618-0e8b8eb365c5,e08b41c3-9bf1-4ec9-bb27-76f108c8d886,2.4,2024-09-19
8d9617b6-dd67-4683-8da8-bc658aef2978,49040605-adfe-4cb4-85e2-6d1fbf3361ed,2.7,2024-08-01
3bec5783-2e97-4ff7-8208-db50aa761490,f9f9364d-5ee6-46b4-8b2a-c0c5bfac09a6,2.7,2024-10-24
21765bff-b49a-48d6-be57-989da5030007,281c641c-c607-4a9c-807c-4d4eb7e37c4f,4.6,2025-01-20
e8772e1a-82d0-40f9-99f1-c14704f0ee11,0728775d-04ba-4313-af70-1e7852eefcfe,3.2,2025-02-19
a99d417e-c60a-4f96-97c9-db2b574f9be7,c9bf1fab-3541-4a94-ad4d-c295e171d1e1,4.4,2025-04-08
2f69b1af-65f8-4552-be64-bbf54c7bb039,ba724e67-e46d-41b5-833f-caae055549c8,2.4,2024-12-15
3ab0832f-1ace-46eb-871d-af9749409944,78cc7c47-31ba-4406-a127-33b067ec048d,1.5,2024-11-29
df26b2da-59f3-4657-ad80-d99371251c9b,18fe6127-13e8-48dd-8293-8859dfd2d339,3.1,2024-09-15
fa8b08fd-d19a-4157-8720-c918ef7a3708,9bb6ac6e-5775-4001-9a81-c62f72478288,1.4,2024-09-19
fd175dd8-6f23-45f5-a131-c4ab4f064513,b6990bd1-2e56-4700-9d0e-7628d71a4a10,2.0,2024-08-10
71c154a4-bf17-4b56-928d-a13cc02416ff,8cbb4d73-ff65-4ce1-8ee1-d55f02cf7e91,1.3,2024-07-10
842e1352-c668-4fc7-88ad-cf46a88ab32c,5b4c76ad-b1e3-4fab-90e3-91cfc3900b37,1.1,2025-04-26
3fad3792-302d-4f66-9f4f-b876744fd2eb,29cef464-69c6-44b1-8643-b108f1f47722,1.5,2025-01-26
cfda8bd8-4bca-4eb1-9536-5a0c06657bb9,2d859098-81e0-45f8-a4bb-a2b60f4dbbc5,3.2,2025-02-22
a7e82cee-ee85-4f21-9232-0cb44f1c685c,972cee7b-5931-4a36-ac8c-84db2f712fd5,2.1,2024-08-30
afc04f67-0bd7-4eb6-9dee-7fbd8130907c,5cad4851-3f12-48fc-bd9c-66989fbe48e4,2.4,2024-10-28
7de45c0b-44f4-4ce4-9142-e08467b92e8f,24d14dc3-4265-4c60-96f7-6d483b0b80a7,1.0,2025-04-13
646f779d-f174-4773-acd7-c2a3fcd66fba,2beebe55-63b7-472a-ba82-24f7e10854f9,4.1,2024-11-15
cdc33336-61d9-4dd9-994d-ea2f44abff46,49ce4819-1eb7-4baa-92bf-dcf5d930dfce,2.9,2024-08-13
82bd5c7d-79b1-458e-ad1c-9cdfb40ecd46,94aa261f-41cf-4dad-bcb6-8cccb291538b,2.8,2024-10-08
5034b024-43b4-4c25-ac10-cfbbc087459f,8481eca0-d8c0-491c-918f-83c7794424e0,1.0,2025-04-14
ecf65108-8426-426f-a80a-ebc05871aa6b,aaf92b1f-f37d-43f2-be80-9ad98edf9c2f,2.3,2025-05-07
15d48806-6758-4ac6-b24f-9918fab6cf14,eec577d4-2a0e-4cad-96fa-a127da25a6f4,2.6,2025-02-15
7b322cbf-176c-4244-bed6-d48c278f4014,5427f60e-561c-4488-ac1b-0feb8cfb6eef,3.8,2024-10-21
c1ee2baa-b533-4461-8b1c-70c2b44dfab9,8a65075e-2144-4920-abf6-b303ec63425d,4.5,2025-05-30
42eb671e-dd7b-4ebb-8c59-435fe282f10c,cf1d0245-db8b-49cd-b2f3-de6fd7522866,3.3,2025-01-03
e4681d7e-68d0-46d7-8586-c9f2d40bfa6a,49040605-adfe-4cb4-85e2-6d1fbf3361ed,3.6,2024-07-06
67ff513b-4941-482b-ab91-897b82627b91,ed199162-efc3-4023-8ca4-dddce90939e8,3.1,2024-09-06
cabc0306-998f-400d-ac2d-d722d8459f0c,10bb3801-042d-449d-b0ce-8334f537d442,3.8,2025-04-09
e2a40c55-2346-4a4b-8a10-f91ad19ada48,418c5e51-f113-42fc-9882-32eac0c4a7ea,4.7,2025-03-05
473ea803-ccd3-459e-a24a-7d79df4bd2ac,78cc7c47-31ba-4406-a127-33b067ec048d,3.7,2025-01-08
0229254a-9878-4ab8-b3a9-0fa452358425,35a6814f-5a6b-4636-b142-5930dc4a04df,1.9,2024-06-11
e95f473c-b9bd-4c8e-a72b-0ed4d74cf49e,34838b67-3ed8-4cc9-b214-2b87d7b0230d,2.2,2024-07-30
02f4ac13-2727-4654-9b79-1994903210fb,aeb94426-42ab-4b99-bc34-7902912fb371,2.0,2024-07-27
f2e87de9-9c91-4832-9b4c-9a8af1b12354,6bd088fa-5db0-45b7-807d-5c82757b53a8,1.7,2024-08-13
55250bc6-4f32-4d64-8c53-948ca6b89954,eb6af6e9-3733-45eb-9279-12d9ad4235f2,3.0,2024-07-12
17e794bb-8e63-46dc-8cf9-404504f3b80b,cc25926e-5f8e-441b-8354-d7a3c500f5cd,4.0,2025-02-17
d7709423-5b80-40cd-b97e-abf7d8490924,264600ec-fcc6-4407-a844-8358e4364c6f,4.5,2025-03-23
17c03984-3bc0-4d97-8779-f78acb34d951,3b264a28-3e13-4b4f-93cb-3f8670c1e0bd,2.1,2024-10-05
724353c7-5074-4514-9ef5-5f9b9b8e5a49,ae7aa836-fb7f-4144-abab-c76ea9d152d6,2.1,2025-05-06
c8102469-e7a0-4007-854b-6e5b75e94f58,9dd1cbaf-1be6-4181-93ae-f51a4af8ba69,3.4,2025-05-30
a2b54a42-6264-49ee-8ac9-fb5d6b950cda,e8184d9c-ae23-4873-8e3a-ab1b7699c073,2.7,2025-04-01
29f613d9-3037-435d-bd67-524245f26b7c,d962565b-603f-4e3d-a482-fa2d83393dee,3.7,2025-03-01
d8f6342f-4a5d-446c-a2f0-585df9abab35,dac89ec5-6686-45a0-b1b3-7b03d888d27e,1.6,2024-08-04
4b6528ff-e332-4fa7-81a6-7e4207f55961,f823dd18-1975-43fa-9c90-21f8db734416,4.9,2025-04-02
9e732c2f-5a6f-48a4-bb61-fc03c7795af7,ca1bf24a-951d-47de-9979-65ac9721f7b8,2.9,2025-04-02
30ebfdc2-107c-437b-ad7e-dc54137ac87e,1f8a7b36-e14a-40c0-8b40-f6f4c1eed381,2.8,2024-06-19
f71eb32c-3740-48ef-a47b-92458aec902f,32973ac0-2e8a-4a27-9a89-55ce6036275d,4.1,2025-01-10
ceb43d29-677d-417f-bc92-88011bb4e233,86704cd5-99c1-4fd9-881f-4e9dea72e2d6,3.7,2024-12-22
d1f5501a-6d3c-480e-b892-4463edb28da0,931ee2e9-c067-48a1-a308-529f03c149f9,2.7,2024-08-07
09605eb2-47ab-494e-80f1-c41c17be5b9c,911c07e4-92af-499f-a7f3-99d1f37c40fd,1.9,2024-06-18
2846a9e4-1d42-43d5-9977-ae2f6816414d,f14393b5-5894-4e55-a082-6db4be3f2121,3.3,2024-09-17
eaf65be5-30bc-4905-a973-92e72d8ee067,42d9242f-b3d5-49eb-9c69-d2306bbd7e5e,4.3,2024-12-16
44814e77-864e-4198-a6b3-c410cc70fe5c,431e23c0-ce01-4c7b-97ae-0350208137c1,3.9,2024-12-02
dc2bf95e-f177-4c93-89f6-08ad0e6556e0,c6f5e832-aa8c-465d-8111-aae667e13f9a,1.2,2024-11-14
55f30e9c-4cdd-4ace-bd60-33cdc8889005,945c0ceb-3f73-4db8-b5f6-d4bcd4fc47fb,3.3,2025-02-28
a3175478-bf78-4abc-90a9-5ff1dc9e3084,8a288bd9-5475-4cee-adbf-785c086bfef5,1.4,2025-03-28
85c57b77-4754-4d78-aff7-bf22f1667f54,90607707-3c7c-4857-83bd-e3858753ab7f,1.4,2024-08-31
9d9b190e-9005-433d-bba3-a01fe93d76f8,c0de2f19-7546-44a6-9029-27f3045edd9a,3.8,2024-09-17
695bc0af-e23f-49c6-865a-514da0921b20,a5a93f5e-2e44-4a00-981b-2b8959653ee0,3.5,2024-10-16
3bc0b79e-e3f1-4ac3-bf4c-38635b2fb337,302df847-07fb-4785-86d4-cc570267f0a5,1.7,2025-05-04
ea10f833-1ac0-4e4a-9f2b-4678bd746223,6914a521-c54c-4d8c-b393-1a431cf2c46e,2.8,2025-03-26
f586cad0-6ca9-47fd-8bcd-4e6e3f9807f2,151ba909-920a-4d18-b15e-e17809fc6074,1.8,2024-10-13
12396cc8-b370-4e09-920d-f20de5c896a3,4ea7d76a-c33a-4b7c-a996-da98d77c4a7b,1.6,2024-07-28
37bf6ac9-ccdb-4186-81bc-9366d6efae9c,10bb3801-042d-449d-b0ce-8334f537d442,1.3,2024-09-03
e61c3938-c05d-4cab-9484-7eb681aa4c20,cc65a6aa-ed57-48ac-b1fa-3d75666f93e8,1.2,2025-01-12
b5ffde05-3ed0-4850-bc44-46dc999429f1,240d776d-3fd8-42c9-b59a-7055a11f7fff,2.7,2024-09-08
ff1f5236-4aa3-477f-b9a2-795c5833154f,8ecab1cc-3617-4bf8-bcd5-0c21dd2050f9,2.6,2024-07-23
93919fd6-8ad3-49d6-9dff-e8f1d12bd3f4,0c3cf4fd-6eb3-428d-baf9-eb247973b061,1.0,2024-09-15
e1c4a0b3-e652-480f-a070-dd7c24af2983,a362d82b-de10-4f79-805e-a522059d9c12,4.8,2025-04-20
f1b9669e-434c-4026-85b6-db85177a40cf,11aa6efd-9798-4889-a7a4-3014fc917cb8,4.9,2025-02-22
1d9d37f1-4e9e-4095-85c7-ffcf7027f49f,a35fb074-31b3-4039-aece-68a1eabb55bc,2.8,2025-04-03
be95f1c2-52c1-41d9-a03e-99c4ec30e583,0f3c17e4-4402-4d3d-87c1-718fbda33d63,3.5,2024-08-23
8f7ddec2-5124-4349-8fa6-baf5e0d9b2a7,15a5eb2d-1bd6-44a2-bdd4-545123b7528e,4.9,2024-11-18
e9534562-ce56-43fe-9cf0-bcc822f92557,bd8b6c85-ba3e-4b40-a871-67e26085ec32,3.4,2024-08-06
9b515bb3-0df4-43f5-977c-c6845506cd52,8847fda5-3414-4843-a2ed-a8fe2aa44a29,3.9,2024-12-26
96d0a561-c5f9-454c-b46b-f65a0fe4e771,900f944e-c41e-4e9e-a53c-91b858d92840,3.3,2024-08-08
c56283d5-5b91-4e43-a87d-e3c2e9c195db,b0f3fc98-620c-4b3c-93c0-927215798f21,1.9,2024-07-23
b3067dce-5803-48fb-8bda-dc70e0e1226f,b1f30258-7da5-490a-bdac-d199a591ead4,2.7,2024-09-05
3b2095c7-ecd3-4cfe-bf29-1949c44e0a24,a415ca5e-72d2-4a36-840c-ad4bccfce97b,1.4,2024-10-03
19daa0a2-fe60-4532-a3e1-10977e2f1e0b,303fef16-4fec-49ff-b7dd-fc5aa5234a58,3.1,2024-11-14
be2cdc73-973d-443f-8e4e-a7c780ec2228,eba7262f-9209-4bc4-91ea-cea00367061f,1.2,2024-07-30
bcf9f930-53a0-43ed-9370-07a79fba3fa9,23bd66d8-1115-4bf5-890a-6d7dcc8b795b,2.2,2024-08-11
8328cc72-6df9-42c9-a63a-c0ad387ad646,5f956c6f-61c3-4bc7-95ef-abf8bc773735,3.8,2024-10-13
e0f6be38-82e2-4b05-bbbd-8370938d9db5,a73bd406-52cc-4369-8786-71b14520c45a,1.7,2025-05-13
bac9a1ae-a5d6-4373-8d27-da11885ec7c8,45f5ccdf-ceb7-4691-9935-0c96dcffda1b,2.5,2025-03-21
f81f6878-7093-4101-b997-5b0ba2a261a3,f6d21d1d-17b8-41d8-83a4-889ec09ec9fe,1.0,2025-04-30
53d25f43-df02-432f-88e6-aa4bf7367392,4fb3976f-e8be-4fc8-b3b8-b880aad1289c,4.5,2024-12-23
c2e42aa6-8b8c-496d-8208-ba21811a7b4b,24321f19-c82e-4a17-ba8e-2991347115cc,2.7,2024-11-15
8badc26b-9e74-4369-a72c-b52b74bafbab,d3369ff2-410e-491f-9a5a-2366aec29494,3.6,2024-12-04
1964730f-d07b-4072-ae8a-eea66a2ddaa2,78d898f8-805a-46fe-9856-d754e2b799a3,3.1,2025-05-28
3176fb56-3ab5-46a3-a2ac-e46460810ae4,46549b96-fc66-4939-9a8e-b47e91728314,3.1,2025-01-28
c848183b-c98b-4cd6-a92a-2fc9531565e7,a1e877d7-807c-48ee-8abd-b423bc9f1945,3.8,2024-07-04
d080e00c-5d89-40ff-898c-544947139817,6aa1d76a-7f55-4437-a22b-2d09b425c4d5,1.7,2025-01-10
c280cfd5-20a1-4d13-aec6-3e4072df5bf4,a51be64f-1505-48cb-9032-4d5f1ff24b0f,2.0,2024-12-23
f72f0f25-7ebc-4e06-bcc7-539aed086b99,71351b45-0edf-4a66-ae84-58661bbe773f,2.8,2025-03-26
743f409a-d475-406b-a467-4d5c92145ff7,728ec3a4-2238-4c5a-bee8-ef2995aeb430,2.7,2024-11-17
a44c3c42-9636-4b26-b798-e8e833b1aa5e,e00a3d26-1232-4eea-a250-6b0f8d248311,2.9,2025-01-27
23c7fb28-7744-4af1-8954-123dd9e3d556,12c17c3a-1039-4528-be21-472de7eddb22,3.7,2024-06-10
9244f325-4d16-4ad9-8d2a-455a304d1c7a,6aa1d76a-7f55-4437-a22b-2d09b425c4d5,1.7,2025-05-24
363c5c80-ef1a-4f1e-bff5-823fbbd41245,1561142e-8d18-42ea-a963-fa3543c9637e,4.4,2025-01-16
aac72c6a-3871-48e9-85be-9e0be795497f,24d14dc3-4265-4c60-96f7-6d483b0b80a7,1.3,2025-04-03
33ac55e5-fe24-46ca-97c0-1b001d0aadb2,692afa06-256a-466e-89ff-4cd9ce6666b8,3.2,2025-03-29
0d01ed1d-1f7d-41b6-8a37-59b0e32d9c50,47932f62-550d-4cd5-88b0-6d1fe98adbfb,4.7,2024-08-22
51e5af18-1fbe-4dd8-9958-d9449bee9b55,9c49205b-c4eb-4a2b-a6d0-293541871c09,4.5,2024-06-26
61da236b-d841-43e4-952e-abdb05dfcdd1,fe23b019-95b5-4910-ac37-d78409bacbac,1.6,2024-07-21
d645c6cd-e6dd-40ae-9cb0-9837719ecc8a,bf757802-95d8-45dc-a4d3-4fb8723ffa56,1.7,2025-02-19
28c49eeb-2c70-4033-8fe6-96d4c7b80709,69cf22c6-a02d-48f9-b945-39e04c0fd264,4.5,2025-03-17
20bf354f-a4ed-49be-9455-ffae2dc999aa,ac27daee-a37a-4bb3-8e6d-91dcb09c4466,1.6,2024-06-28
8e413cde-a2e2-4b7f-b2f5-4cf742adadbc,74a5a6fc-0409-4d19-a2e2-31df52e041d4,2.5,2024-12-08
0c96a7b3-444f-4645-97e8-1750da059010,64ea7853-bb6b-4140-8b4e-313de66eb250,3.7,2024-08-02
d248e096-aa88-44bd-943c-2adf0c949ed0,468f2f9c-8aff-43ad-a043-9d3c18683239,1.2,2025-04-08
a5c6c756-d4e9-4f7f-9736-c2b9da8f4ffb,ca2db47f-45c7-4943-92c9-171bd9eeb4c9,4.0,2024-07-25
1e987b53-d4bc-440b-8c65-ff046a07b1da,7730fc9b-0f4d-46e2-8e50-e2d8bb38c2b3,2.7,2024-06-21
823e2808-6ce1-4a58-96a9-b2296cc32364,29cef464-69c6-44b1-8643-b108f1f47722,1.5,2025-02-10
97c04f03-d510-434e-96ea-8c3df0f7023f,69dd1788-c7fd-4265-b443-03f0f95cc54d,4.0,2024-06-13
90438582-9faa-4277-bc86-8dd863f53cf4,3024a981-55fc-4f5c-8f17-a9818a27c7f9,1.3,2025-03-01
2adb217b-0ff3-4f31-9f6a-d6445f8215a7,85a18a7a-22d1-4aa6-8569-c3eebe0e202d,1.6,2024-07-03
363d5002-759a-4aaf-8a2a-3d70b5e995ce,8d299016-a807-4942-8747-02fafa2598e5,3.4,2024-08-18
f3de5837-91a1-4e90-aaf3-19da6b2b794d,82c86c90-7c18-4a2d-9dbc-5f9f7afc7249,1.3,2025-05-22
9650c438-11ba-4152-8846-288a9e9e75c6,3a910e4f-dddd-4a12-9957-19948dbbe1cd,4.3,2025-04-21
54a0fc27-1fd6-4ed2-aec9-7dcfbcd4597b,133cbf70-25d4-4c71-8d69-d3ffcde4a286,3.1,2025-03-17
f0d0a99f-f165-48ad-acaf-a3f58f8d5337,f9566387-32d2-4657-883c-c1305af2b54b,1.1,2024-10-04
02f003fd-95cc-4713-acd2-e5b7cbcea246,53af0ee4-8b34-4ac8-8089-7b0e25b614cf,4.8,2025-01-25
87a22d36-be19-4b41-b6e4-574647c04178,16f54119-a44d-4933-8e7d-23030675d986,2.9,2025-04-13
5a2d8387-9ccf-42d2-a645-073bb5de2060,a415ca5e-72d2-4a36-840c-ad4bccfce97b,1.8,2024-12-29
2258ea79-d7d4-4718-bc5b-b74cd50a5c96,245b2014-b978-47a2-80c1-5266ddd60dec,2.3,2024-10-02
2d5d3399-0d85-45ba-9168-5cda8ea7e1a7,845156c9-9ace-4576-9571-90815cdd2c13,2.2,2024-10-28
62ddf9b5-595e-4e34-8901-585dcc250674,114a9092-7321-4ec2-8884-62b87bfa3f75,2.6,2024-08-05
13625ee1-cf78-4fdf-bfd4-079fbdbf020a,f74e43c2-a555-44a2-9591-eae5b50b918e,3.1,2025-03-27
3649328d-c853-4e80-aecd-a451f2344599,592c0cfb-aed5-47b9-a48c-7aaa11d59c12,1.5,2025-01-26
3e99f246-9401-4683-a92a-8a1943c3a11e,8e4e9ee0-c26f-4ca0-b71d-2a8d85a18427,4.5,2024-06-11
c4eec414-c406-4373-9a25-3ff26b7e9898,65d0ca3c-6dd0-493f-b385-a5e8b0cb5e86,3.6,2024-11-09
